Date, Time ,Gear Id,Boat Name,Trip Start ,Trip end,Mesh Size (mm),Mesh Type,Fishing Zone,Haul time (min),Depth (fa),Vessel length (ft),Motorised,Engine (hp),ID, Genus , Species ,Total Length, Std l ,length at gill,Body depth,Weight (g),Category,Total Catch (kg),Total catch (g)
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Lactarius,lactarius,18.3,13.7,5.6,6.2,62,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Rastrelliger,kanagurta,19.7,16.2,5.3,5.5,69,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Rastrelliger,kanagurta,12.5,17.9,5.7,6.4,93,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Leiognathus,splendens,11.7,9,4.5,5.6,23,Discard,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Otolithes,cuvieri,35,22.4,8.2,8.7,377,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Rastrelliger,kanagurta,23.5,19.2,6.5,7.3,145,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Lactarius,lactarius,19.9,15.7,6,6.9,83,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Saurida,tumbil,22.1,18.6,3.6,3.8,71,Bycatch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Rastrelliger,kanagurta,20.3,17.4,5.6,5.9,92,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Lactarius,lactarius,18.1,13.6,5.6,6.2,65,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,Stomatopod,,,14.7,,2.5,,27,Discard,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Rastrelliger,kanagurta,19.8,16.3,5.3,5.5,74,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Megalapsis,cordyla,17.7,14.3,4.5,4.7,44,Bycatch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Thryssa,mystax,14.3,12.2,3.5,3.9,22,Bycatch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Sardinella,gibbosa,15.6,12.6,4.6,5.2,36,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Sardinella,gibbosa,19.8,15.5,5.8,6,70,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Sardinella,gibbosa,17,14,5,5.5,50,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Anadontostoma,chacunda,16.1,12.3,4.9,5.8,49,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Lactarius,lactarius,17.8,13.9,5.3,5.8,79,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,Scianidae,,,18.1,14.5,5.3,6.3,79,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Lactarius,lactarius,18,14,5.4,5.3,57,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Lactarius,lactarius,18.1,13.7,5.5,6,64,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Sardinella,gibbosa,18.6,15.6,5.6,6.5,74,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Otolithes,cuvieri,24,19.5,5.9,6.5,128,Target Catch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Scombromorous,,32.8,26.5,6.4,7.3,199,Bycatch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Megalapsis,cordyla,17,14.1,4.2,4.7,40,Bycatch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Megalapsis,cordyla,18.8,15.4,4.5,5.1,51,Bycatch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Leiognathus,splendens,10.5,8,4.1,4.9,18,Discard,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Thryssa,mystax,16.2,13.7,3.6,4.2,31,Bycatch,130,130000
17-02-2018,evening,GN21,Tejaswini,12:00:00,05:00:00,55,unmixed,benthic,90,17,28,yes,9.9,,Filimanus,similis,16.6,12.8,4.5,5.2,44,Bycatch,130,130000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Sardinella,gibbosa,18.5,14.4,4.7,5.5,53,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,17.5,14.5,4.5,5,50,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,21.1,18,5.7,6.3,105,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,20.2,16.6,5.4,5.8,83,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,17.5,14.8,4.7,5,51,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,20.7,16.7,5.5,6.1,89,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,17.5,14.8,4.7,5,51,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,20.7,16.7,5.5,6.1,89,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,21.5,17.5,5.6,6.2,96,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,26.6,21.5,7.5,8.1,197,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Stomatopod,,,19.7,,,6.3,41,Discard,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Otolithes,cuvieri,25.2,20.6,7,8.1,176,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Otolithes,cuvieri,22.7,22,6.5,7.4,196,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Shark,,,30.5,23.5,3.2,4.5,105,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Shark,,,30,25,3.5,4.7,130,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Filimanus,similis,16.6,12.3,4.5,5,48,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Scombromorous,,34.8,28.5,6,7.5,215,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Otolithes,cuvieri,19.5,15.6,5.3,5.5,66,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Otolithes,cuvieri,17,13.7,4.9,5.3,61,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Penaeidae,,,16.7,,,6.2,40,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,20.1,15.7,6.4,6.6,92,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,17.5,13.5,5.2,5.7,56,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,20.1,15.2,6,6.7,93,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,19,14.6,6,6.5,70,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,18.5,14.4,5.9,6.4,67,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,18.7,14.1,5.8,6.3,72,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,18.3,13.9,5.5,6,57,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,20.3,16.2,6.5,7.3,111,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Sardinella,gibbosa,18.4,15,5,5.5,52,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Uroteuthis,duvacelii,49.6,23.2,,13.5,234,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Epinephelus,diacanthus,19,16.2,5.5,6.1,91,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Rastrelliger,kanagurta,20.4,16.3,5.3,5.6,79,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Sardinella,gibbosa,18.2,14.5,9.3,5.4,94,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Anadontostoma,chacunda,16.4,12.2,5,5.3,57,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Anadontostoma,chacunda,17.4,13.6,5.5,7.3,73,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Anadontostoma,chacunda,17,12.9,4.9,6.8,65,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Gazza,achlamys,12.6,9.9,4.5,5.2,28,Discard,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Saurida,tumbil,22.5,19,4,4.2,81,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Anadontostoma,chacunda,16.2,12.6,4.9,5.9,52,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Anadontostoma,chacunda,17,13.2,5.3,6.4,60,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Anadontostoma,chacunda,16.2,12.3,5,6.1,54,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Sardinella,gibbosa,18,14.5,5,5.6,52,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Crab,,,7.4,,,15.7,261,Discard,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Saurida,tumbil,16.7,14.5,3.1,3.1,30,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Sardinella,gibbosa,18.8,15.5,5.3,5.9,61,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,19.1,14.6,5.7,6.5,79,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,18.6,14.2,5.3,5.7,61,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,18.7,14.5,5.7,6,66,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,18.5,14,5.9,5.7,66,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Lactarius,lactarius,19.4,14.5,5.5,6.4,74,Target Catch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Cynoglossidae,,,28,28,6.1,6.9,94,Bycatch,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Minous,monodactylus,10.5,8.5,3.5,3.6,46,Discard,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,,Minous,monodactylus,12.7,10.4,3.5,4.5,37,Discard,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Stomatopod,,,15,,3.2,,27,Discard,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Hermit Crab,,,15,,,,75,Discard,185,185000
18-02-2018,evening,GN22,Vasant Jyoti,13:00:00,17:00:00,55,mixed,benthic,60,14,26,yes,15,Hermit Crab,,,12.3,,,,40,Discard,185,185000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,24.4,19,6.2,6.7,136,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,16.4,12.3,5.1,5.4,44,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,19,14.6,5.7,6,70,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,19.5,14.5,5.4,6.1,67,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,20,16.8,5.6,5.7,80,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,24.1,19.2,6.1,6.9,139,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,30.5,25.4,7,7.2,241,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,22.2,17.9,5.2,5.5,102,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,21.6,17.5,5.7,5.6,89,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Scombromorous,,30.7,24.8,5.6,6.5,148,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,Crab,,,8.6,,,16.7,247,Discard,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,Crab,,,6.2,,,12.3,95,Discard,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,Crab,,,6.7,,,14.5,127,Discard,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Scoliodon ,laticaudus,36.2,37.5,4,5.4,166,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Uroteuthis,duvacelii,47.3,23,,13.5,199,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,20.3,16.8,5.5,5.9,79,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,20.5,16.7,5.5,6,77,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,20.4,16.4,5.3,5.9,80,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,22.1,17.9,5.5,6,100,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,19.2,15.6,5.4,5.6,66,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Sardinella,gibbosa,18.4,14.5,5,5.5,50,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,17.6,15.6,4.5,5.4,61,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Anadontostoma,chacunda,17.1,14.2,5.2,6.7,72,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,Penaeidae,,,17.6,,,7,39,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,17.7,14.1,5.2,5.7,56,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,20.3,16,6,6.6,82,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,19,15,5,6,67,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,19.6,15.6,5.9,6.3,73,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,19.5,14.6,5.7,6.1,74,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,17.4,13.1,5.5,6,52,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Sardinella,gibbosa,19.5,16,5.6,6.2,76,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Anadontostoma,chacunda,17.1,13.2,5.5,7,73,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Anadontostoma,chacunda,17.4,13.3,5.5,6.7,69,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Sardinella,gibbosa,19.2,15.6,5.5,6.1,62,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Alepes,kleinii,20.1,15.6,5.6,6,68,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Lactarius,lactarius,19.3,14.7,6,6.6,75,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Sardinella,gibbosa,19.2,15.6,4.7,5.5,62,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Sardinella,gibbosa,18.5,15.1,4.4,5.2,55,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Sardinella,gibbosa,19.3,15.4,4.5,5.6,62,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Rastrelliger,kanagurta,25.4,20.6,6.7,7.2,165,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,19.3,17.1,4.8,5.4,72,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Johnius,glaucus,20.2,16.5,5.3,6.5,105,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,17.5,13.8,5.1,5.3,65,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Gerres ,filamentosus,17.6,13.6,5.5,6.1,70,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,19.3,16.3,5.6,5.8,89,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,19.4,16.6,4.9,5.1,72,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Otolithes,cuvieri,22,18.1,5.6,6.1,103,Target Catch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Portunus,sanguinolentus,8,,,16.4,223,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Terapon,puta,33.8,26.6,10.5,10.4,550,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Trichurus,,57.5,57.5,4.6,4.7,146,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Saurida,tumbil,23.6,20,3.6,4.1,80,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Alepes,djedaba,23,17.6,5.9,6.9,83,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Alepes,djedaba,20,15.6,5.8,6.3,64,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Ilisha,melastoma,19.5,16,15.5,6.1,72,Bycatch,140,140000
19-02-2018,evening,GN23,Balaji Prassanna,12:00:00,17:30:00,55,unmixed,benthic,60,14,28,yes,9.9,,Ilisha,melastoma,18.7,15.6,5.5,6.4,61,Bycatch,140,140000
